date,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,bcfg,br,dz,fg,fg+,fu,gr,hz,mifg,ra,sn,sq,ts,tsra,vcfg,vcts
2011-05-03,51,38,45,30,38,20,0,0.0,29.56,30.23,8.2,2,8.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-04,57,37,47,29,40,18,0,0.0,29.7,30.37,4.9,3,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-05,62,41,52,39,46,13,0,0.1,29.4,30.13,10.4,19,10.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-06,69,45,57,39,49,8,0,0.0,29.18,29.87,7.9,27,9.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-07,60,46,53,46,50,12,0,0.0,29.18,29.84,5.3,5,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-08,68,44,56,44,50,9,0,0.0,29.33,29.97,6.9,6,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-09,74,51,63,46,55,2,0,0.0,29.21,29.89,15.3,12,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-10,91,64,78,60,66,0,13,0.0,29.06,29.71,7.3,17,8.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-05-11,88,67,78,65,69,0,13,0.28,29.16,29.78,4.4,14,6.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-05-12,87,63,75,61,66,0,10,0.02,29.13,29.78,4.3,19,7.4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2011-05-13,77,47,62,54,57,3,0,0.01,29.07,29.71,10.5,1,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-14,51,46,49,46,47,16,0,0.43,29.05,29.72,17.0,1,17.2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-15,48,42,45,38,42,20,0,0.37,29.19,29.84,18.8,1,18.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-16,53,40,47,31,40,18,0,0.0,29.34,30.01,13.9,1,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-17,60,40,50,35,44,15,0,0.0,29.27,29.95,13.1,2,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-18,61,50,56,49,51,9,0,0.03,29.21,29.88,6.6,1,7.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2011-05-19,73,50,62,53,55,3,0,0.0,29.36,30.0,3.0,2,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2011-05-20,72,50,61,53,56,4,0,0.0,29.36,30.03,5.4,7,6.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-21,76,51,64,59,62,1,0,0.0,29.2,29.87,8.1,15,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-05-22,88,65,77,59,65,0,12,0.12,29.02,29.69,11.2,18,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-05-23,80,65,73,59,64,0,8,0.0,28.98,29.61,11.3,24,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-24,69,48,59,47,53,6,0,0.01,29.21,29.84,11.1,3,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-25,75,49,62,53,55,3,0,1.9,28.97,29.65,7.8,3,10.1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-05-26,50,43,47,40,43,18,0,0.61,29.19,29.83,18.8,1,18.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-27,58,42,50,41,46,15,0,0.01,29.27,29.94,6.6,4,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-28,64,52,58,55,57,7,0,0.23,29.16,29.83,4.4,18,5.8,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
2011-05-29,72,57,65,60,61,0,0,0.92,29.23,29.86,3.6,11,6.6,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2011-05-30,90,65,78,65,70,0,13,0.0,29.33,29.96,11.2,19,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-31,88,69,79,65,70,0,14,0.0,29.41,30.02,12.4,22,13.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01,82,63,73,49,59,0,8,0.0,29.51,30.15,11.5,26,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-02,69,57,63,45,53,2,0,0.0,29.51,30.18,8.9,6,9.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-03,88,57,73,61,67,0,8,0.18,29.37,30.03,10.0,16,10.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-04,91,67,79,64,69,0,14,0.5,29.38,30.0,3.0,26,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-05,84,63,74,55,62,0,9,0.01,29.41,30.06,2.7,8,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-06,94,62,78,63,69,0,13,0.0,29.22,29.88,7.8,20,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-07,96,77,87,64,72,0,22,0.0,29.18,29.8,9.7,23,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-08,96,67,82,63,71,0,17,0.69,29.2,29.8,9.3,23,12.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-06-09,69,52,61,54,56,4,0,2.17,29.34,29.98,7.0,4,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-06-10,71,51,61,56,58,4,0,0.44,29.26,29.92,6.1,1,7.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2011-06-11,65,53,59,54,56,6,0,0.1,29.29,29.94,5.4,2,5.8,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-06-12,64,51,58,45,52,7,0,0.0,29.44,30.09,9.4,2,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-13,71,56,64,43,53,1,0,0.0,29.44,30.11,8.0,6,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-14,77,58,68,49,57,0,3,0.0,29.31,30.0,7.8,9,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-15,72,57,65,59,62,0,0,0.84,29.07,29.73,8.4,16,11.2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-06-16,81,62,72,59,63,0,7,0.03,29.12,29.75,6.6,26,9.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-17,82,64,73,60,65,0,8,0.0,29.18,29.81,5.3,7,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-18,83,63,73,62,66,0,8,0.0,29.16,29.8,4.5,8,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-19,83,65,74,65,69,0,9,0.0,29.08,29.73,3.7,14,4.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-20,80,69,75,67,69,0,10,1.23,29.07,29.7,8.0,16,9.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-06-21,89,69,79,70,73,0,14,0.08,28.98,29.63,11.0,18,11.8,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-06-22,75,66,71,62,65,0,6,0.02,28.95,29.59,12.9,21,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-23,72,63,68,60,63,0,3,0.05,28.96,29.6,12.6,26,13.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-24,68,60,64,55,59,1,0,0.0,29.13,29.76,8.5,29,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-25,78,61,70,52,60,0,5,0.0,29.28,29.91,3.9,9,5.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-26,80,64,72,53,61,0,7,0.0,29.28,29.93,6.5,9,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-27,80,67,74,64,67,0,9,0.14,29.15,29.79,6.4,21,9.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-28,81,65,73,53,61,0,8,0.0,29.34,29.97,7.2,30,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-29,80,63,72,55,62,0,7,0.0,29.41,30.04,3.9,8,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,89,66,78,61,67,0,13,0.03,29.34,29.99,9.2,16,10.6,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
2011-07-01,89,70,80,63,68,0,15,0.01,29.31,29.95,10.4,18,10.8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2011-07-02,93,73,83,71,74,0,18,0.0,29.31,29.94,3.1,23,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-03,86,70,78,58,65,0,13,0.0,29.33,29.96,4.4,3,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-04,88,68,78,53,63,0,13,0.0,29.32,29.95,3.3,7,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-07-05,92,67,80,59,68,0,15,0.0,29.31,29.94,4.9,26,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-06,87,71,79,60,67,0,14,0.0,29.33,29.95,5.9,4,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-07,81,66,74,55,63,0,9,0.07,29.28,29.93,5.7,7,7.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-08,86,65,76,52,63,0,11,0.0,29.22,29.86,5.2,4,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-09,90,67,79,60,68,0,14,0.0,29.27,29.9,5.4,18,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-10,91,75,83,67,72,0,18,0.0,29.23,29.87,7.8,19,8.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-07-11,90,70,80,70,74,0,15,0.13,29.18,29.81,5.3,24,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-07-12,88,71,80,64,69,0,15,0.01,29.31,29.92,4.5,4,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-13,74,66,70,57,63,0,5,0.0,29.4,30.04,11.6,4,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-14,82,65,74,56,63,0,9,0.0,29.35,30.0,7.3,9,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-15,86,71,79,60,67,0,14,0.0,29.33,29.96,6.2,10,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-16,90,74,82,60,68,0,17,0.0,29.38,30.0,2.5,19,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-17,95,74,85,69,74,0,20,0.0,29.41,30.04,6.8,23,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-18,93,81,87,74,77,0,22,0.0,29.29,29.94,11.2,24,11.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-07-19,92,79,86,73,77,0,21,0.0,29.23,29.86,3.2,6,6.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-20,100,77,89,73,77,0,24,0.0,29.15,29.78,7.6,23,9.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-07-21,101,82,92,72,77,0,27,0.0,29.16,29.77,5.3,26,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-22,100,71,85,70,74,0,0,0.14,29.23,29.86,3.8,10,8.2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2011-07-23,87,70,79,70,73,0,14,0.04,29.28,29.93,0.7,20,4.9,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2011-07-24,87,72,80,69,72,0,15,0.02,29.32,29.95,0.7,20,5.7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2011-07-25,90,73,82,67,71,0,17,0.01,29.25,29.89,2.1,35,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-26,85,72,79,62,68,0,14,0.01,29.23,29.86,5.9,6,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-27,92,72,82,66,71,0,17,0.0,29.21,29.84,6.0,16,9.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-07-28,88,74,81,71,74,0,16,0.0,29.26,29.87,3.3,21,6.8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2011-07-29,86,74,80,69,72,0,15,0.36,29.34,29.96,3.5,4,5.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-07-30,91,68,80,65,71,0,15,0.0,29.41,30.03,2.0,11,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-31,91,73,82,69,73,0,17,0.0,29.41,30.04,4.5,23,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-01,91,76,84,71,75,0,19,0.0,29.33,29.97,3.1,25,5.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-08-02,93,74,84,73,77,0,19,0.28,29.1,29.75,8.0,20,8.5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2011-08-03,87,73,80,66,71,0,15,0.0,29.16,29.78,9.6,1,10.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-04,82,69,76,67,70,0,11,0.0,29.3,29.92,4.8,5,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-05,84,70,77,68,71,0,12,0.0,29.26,29.91,5.2,7,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-06,85,73,79,70,72,0,14,0.69,29.15,29.8,1.3,3,3.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-07,87,70,79,69,72,0,14,0.49,29.09,29.73,3.6,26,5.6,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2011-08-08,80,69,75,67,70,0,10,0.29,29.06,29.7,2.8,6,5.8,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-08-09,82,66,74,61,66,0,9,0.01,29.03,29.66,11.0,27,11.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-10,78,62,70,54,61,0,5,0.0,29.2,29.82,4.4,31,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-11,81,60,71,54,61,0,6,0.0,29.31,29.93,2.7,23,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-12,82,65,74,57,64,0,9,0.0,29.28,29.93,8.2,19,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-13,84,66,75,63,66,0,10,0.93,29.2,29.84,5.3,24,7.8,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
2011-08-14,75,62,69,60,63,0,4,0.01,29.29,29.93,11.7,35,12.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-15,80,59,70,55,62,0,5,0.0,29.33,29.96,2.7,5,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-16,83,63,73,56,63,0,8,0.0,29.38,30.01,2.3,18,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-17,83,65,74,61,67,0,9,0.0,29.36,30.01,6.0,21,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-18,85,71,78,62,67,0,13,0.0,29.28,29.94,2.8,7,5.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-08-19,86,67,77,62,68,0,12,0.0,29.23,29.87,4.7,13,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-20,79,68,74,67,69,0,9,0.39,29.28,29.9,2.0,16,4.9,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-08-21,81,66,74,58,64,0,9,0.01,29.32,29.95,7.0,32,7.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-22,82,61,72,59,64,0,7,0.0,29.36,30.01,0.7,8,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-23,74,66,70,62,65,0,5,0.4,29.18,29.86,8.4,20,9.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-08-24,91,70,81,65,70,0,16,0.0,29.05,29.68,8.1,25,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-25,80,65,73,59,64,0,8,0.0,29.33,29.93,3.1,2,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-26,83,61,72,58,64,0,7,0.0,29.32,29.97,1.2,20,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-27,83,67,75,61,66,0,10,0.0,29.26,29.91,8.1,1,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-28,77,61,69,55,61,0,4,0.0,29.26,29.91,8.5,1,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-29,78,61,70,57,62,0,5,0.0,29.36,30.0,1.1,6,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-30,79,64,72,54,61,0,7,0.02,29.38,30.02,5.9,15,6.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-31,88,65,77,64,69,0,12,0.05,29.29,29.94,5.4,17,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-01,94,74,84,70,75,0,19,0.0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-02,94,79,87,69,74,0,22,0.0,29.24,29.87,4.0,20,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-03,87,71,79,68,71,0,14,0.15,29.21,29.85,1.2,20,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-04,74,60,67,55,61,0,2,0.0,29.29,29.92,10.7,32,11.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-05,67,53,60,46,53,5,0,0.0,29.43,30.07,15.9,36,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-06,66,57,62,47,54,3,0,0.0,29.49,30.14,13.8,4,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-07,70,58,64,47,55,1,0,0.0,29.47,30.13,12.4,2,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-08,74,62,68,54,59,0,3,0.06,29.36,30.03,14.9,2,15.2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-09,72,64,68,61,63,0,3,0.11,29.28,29.94,7.9,4,8.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-10,76,58,67,60,63,0,2,0.01,29.34,29.99,0.9,14,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-09-11,83,60,72,59,64,0,7,0.0,29.33,29.98,4.3,25,4.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-12,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-13,76,58,67,55,61,0,2,0.0,29.26,29.89,3.4,31,7.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2011-09-14,60,48,54,45,51,11,0,0.0,29.47,29.97,6.0,32,6.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
2011-09-15,60,44,52,36,45,13,0,0.0,29.67,30.32,7.2,36,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-16,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-17,69,52,61,44,52,4,0,0.0,29.59,30.27,8.7,11,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-18,66,56,61,54,57,4,0,0.34,29.41,30.11,7.4,14,8.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-19,68,56,62,58,60,3,0,0.41,29.3,29.96,3.8,26,5.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-20,75,53,64,54,58,1,0,0.01,29.33,29.99,5.8,17,6.1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-09-21,72,57,65,49,56,0,0,0.0,29.29,29.94,9.4,24,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-22,63,53,58,47,52,7,0,0.0,29.42,30.08,6.5,25,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-23,62,48,55,46,51,10,0,0.02,29.38,30.05,4.1,36,6.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-24,63,51,57,48,52,8,0,0.07,29.31,29.98,2.9,4,5.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-25,65,53,59,53,55,6,0,0.23,29.18,29.87,4.7,13,5.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-26,63,53,58,50,53,7,0,0.9,28.98,29.65,8.1,19,12.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-27,63,54,59,53,55,6,0,0.25,29.05,29.7,2.4,5,7.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-28,64,53,59,54,55,6,0,0.15,29.12,29.77,5.7,32,6.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-29,66,51,59,50,54,6,0,0.09,29.03,29.7,11.2,27,12.7,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-30,58,47,53,42,47,12,0,0.17,29.37,30.0,15.4,34,16.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-10-01,56,44,50,40,45,15,0,0.0,29.59,30.26,10.7,35,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-02,65,41,53,39,46,12,0,0.0,29.54,30.22,4.1,32,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-03,70,45,58,44,50,7,0,0.0,29.54,30.2,3.6,2,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-04,74,46,60,47,53,5,0,0.0,29.58,30.25,0.7,15,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-05,80,52,66,47,55,0,1,0.0,29.55,30.21,1.3,17,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-06,81,56,69,50,58,0,4,0.0,29.57,30.22,3.9,15,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-07,84,59,72,51,59,0,7,0.0,29.59,30.24,6.4,17,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-08,82,61,72,53,60,0,7,0.0,29.62,30.27,6.3,19,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-09,80,56,68,51,58,0,3,0.0,29.62,30.28,3.1,10,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-10,77,58,68,49,58,0,3,0.0,29.45,30.12,5.9,16,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-11,78,58,68,52,59,0,3,0.0,29.29,29.97,3.8,13,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-12,77,57,67,51,58,0,2,0.0,29.08,29.76,6.0,14,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-13,64,52,58,55,57,7,0,0.49,28.87,29.53,2.8,24,6.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-10-14,61,49,55,41,48,10,0,0.0,28.97,29.61,15.1,27,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-15,61,47,54,36,46,11,0,0.0,29.18,29.81,14.9,26,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-16,60,46,53,39,46,12,0,0.12,29.15,29.81,6.7,26,8.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-10-17,57,40,49,33,42,16,0,0.0,29.18,29.86,11.2,25,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-18,54,40,47,38,43,18,0,0.02,29.15,29.83,5.3,36,7.2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-10-19,49,44,47,41,44,18,0,0.84,28.97,29.67,19.6,1,19.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-10-20,46,42,44,38,42,21,0,0.07,29.05,29.69,14.4,31,14.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-10-21,54,37,46,34,41,19,0,0.0,29.39,30.04,4.3,28,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-22,66,38,52,37,45,13,0,0.0,29.35,30.03,3.7,21,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-23,67,41,54,42,49,11,0,0.22,29.25,29.94,5.9,23,6.9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-10-24,63,45,54,39,47,11,0,0.06,29.41,30.05,5.0,27,7.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-10-25,74,49,62,45,53,3,0,0.13,29.19,29.87,9.0,19,10.8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2011-10-26,54,47,51,42,46,14,0,0.0,29.24,29.9,13.9,36,14.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-27,51,38,45,38,42,20,0,0.16,29.4,30.05,3.5,1,6.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-10-28,54,36,45,32,40,20,0,0.0,29.43,30.12,5.2,21,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-29,54,36,45,29,38,20,0,0.0,29.4,30.08,3.8,26,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-30,57,37,47,34,42,18,0,0.11,29.34,30.03,10.6,19,11.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-10-31,53,39,46,35,41,19,0,0.0,29.41,30.08,4.4,24,5.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-01,64,52,58,53,56,7,0,0.32,29.24,29.92,5.5,12,6.3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2012-05-02,78,60,69,60,64,0,4,0.0,29.19,29.83,7.5,20,9.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-03,86,69,78,64,69,0,13,0.07,29.23,29.86,12.8,21,13.3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
