date,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,bcfg,br,dz,fg,fg+,fu,gr,hz,mifg,ra,sn,sq,ts,tsra,vcfg,vcts
2011-05-03,50,37,44,31,38,21,0,0.0,29.5,30.23,6.7,3,7.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-04,59,37,48,29,40,17,0,0.0,29.63,30.37,4.6,3,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-05,63,35,49,40,46,16,0,0.06,29.33,30.12,10.9,20,11.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-06,68,44,56,39,48,9,0,0.0,29.11,29.87,6.8,28,7.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-07,60,43,52,44,48,13,0,0.0,29.13,29.85,5.1,5,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-08,68,39,54,43,49,11,0,0.0,29.27,29.98,6.6,6,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-09,73,47,60,45,53,5,0,0.0,29.15,29.89,14.3,11,14.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-10,90,62,76,61,66,0,11,0.0,29.0,29.72,6.2,14,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-11,87,63,75,66,68,0,10,0.13,29.1,29.8,3.5,14,6.6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2011-05-12,86,58,72,63,66,0,7,0.29,29.08,29.79,5.6,19,8.1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2011-05-13,77,47,62,54,56,3,0,0.02,29.0,29.73,10.1,3,11.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-14,53,45,49,47,48,16,0,0.31,29.01,29.73,16.7,2,16.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-15,46,41,44,36,41,21,0,0.31,29.15,29.86,21.4,2,21.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-16,52,37,45,30,40,20,0,0.0,29.28,30.01,13.5,2,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-17,60,40,50,33,43,15,0,0.0,29.21,29.96,12.2,3,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-18,57,49,53,48,49,12,0,0.07,29.16,29.89,6.2,2,7.1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-19,72,49,61,53,56,4,0,0.0,29.29,30.0,3.6,2,5.8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-05-20,73,50,62,54,57,3,0,0.0,29.3,30.03,5.5,6,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-21,75,50,63,59,62,2,0,0.01,29.13,29.87,7.0,15,8.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-22,87,61,74,60,64,0,9,0.58,28.95,29.7,10.3,19,11.4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-05-23,79,60,70,59,64,0,5,0.0,28.92,29.62,10.0,25,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-24,66,47,57,47,51,8,0,0.11,29.15,29.86,12.0,4,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-25,67,47,57,52,53,8,0,2.24,28.92,29.67,10.7,3,11.7,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-05-26,49,43,46,40,43,19,0,1.06,29.15,29.84,17.7,2,17.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-27,58,40,49,41,46,16,0,0.0,29.21,29.93,7.3,5,8.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-28,62,51,57,55,55,8,0,0.12,29.1,29.83,6.0,18,6.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-29,70,52,61,59,60,4,0,1.88,29.16,29.86,3.6,11,5.7,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2011-05-30,88,56,72,65,69,0,7,0.0,29.26,29.97,12.4,20,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-31,85,69,77,64,68,0,12,0.08,29.34,30.04,12.4,22,13.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-06-01,81,59,70,49,59,0,5,0.0,29.44,30.17,10.7,27,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-02,69,56,63,44,53,2,0,0.02,29.45,30.19,9.0,6,9.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-03,87,55,71,62,67,0,6,0.01,29.31,30.04,10.8,17,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-04,92,64,78,64,68,0,13,0.18,29.31,30.02,1.4,26,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-06-05,85,60,73,55,62,0,8,0.0,29.36,30.08,3.1,7,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-06,93,60,77,64,69,0,12,0.0,29.15,29.89,8.5,20,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-07,96,75,86,65,72,0,21,0.0,29.11,29.82,10.3,23,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-08,95,66,81,64,71,0,16,0.17,29.13,29.81,11.6,24,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-06-09,69,50,60,52,55,5,0,0.93,29.28,30.0,8.0,4,12.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-06-10,69,51,60,56,57,5,0,0.52,29.21,29.94,6.4,3,8.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2011-06-11,62,52,57,54,55,8,0,0.03,29.24,29.95,4.7,5,5.7,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
2011-06-12,64,50,57,45,52,8,0,0.0,29.38,30.1,8.3,3,8.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-13,72,54,63,43,53,2,0,0.0,29.39,30.11,7.5,6,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-14,77,53,65,49,56,0,0,0.0,29.25,30.01,7.8,9,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-15,71,57,64,59,61,1,0,0.8,29.0,29.73,9.2,15,11.2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-06-16,81,61,71,59,63,0,6,0.04,29.05,29.76,5.5,29,7.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-17,82,60,71,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-18,84,61,73,62,65,0,8,0.0,29.1,29.82,4.6,6,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-19,81,63,72,65,68,0,7,0.0,29.03,29.75,4.1,11,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-20,79,65,72,67,69,0,7,0.18,29.01,29.72,6.2,16,8.1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-06-21,89,66,78,70,72,0,13,0.45,28.92,29.64,11.5,18,12.1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2011-06-22,73,64,69,63,65,0,4,0.02,28.89,29.59,12.6,21,13.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-23,71,62,67,59,62,0,2,0.01,28.9,29.6,11.4,26,12.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-24,68,60,64,56,59,1,0,0.0,29.08,29.76,9.4,29,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-25,79,58,69,53,60,0,4,0.0,29.21,29.92,2.5,10,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-26,81,57,69,53,60,0,4,0.0,29.23,29.94,5.8,9,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-27,81,65,73,63,67,0,8,0.03,29.08,29.8,6.9,21,10.8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2011-06-28,81,63,72,54,61,0,7,0.0,29.28,29.98,9.1,30,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-29,81,59,70,56,62,0,5,0.0,29.35,30.06,3.7,8,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,88,60,74,62,67,0,9,0.0,29.28,30.0,8.2,17,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-01,89,72,81,62,68,0,16,0.0,29.24,29.96,14.3,18,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-02,94,71,83,70,74,0,18,0.0,29.25,29.95,3.9,24,8.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-03,84,69,77,57,65,0,12,0.0,29.28,29.98,4.7,2,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-04,89,65,77,55,64,0,12,0.0,29.26,29.97,2.9,5,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-05,91,68,80,60,68,0,15,0.0,29.25,29.96,5.2,28,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-06,86,70,78,61,67,0,13,0.0,29.27,29.97,5.7,4,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-07,82,63,73,53,62,0,8,0.0,29.22,29.95,5.1,7,6.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-08,86,61,74,51,62,0,9,0.0,29.17,29.88,5.1,6,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-09,91,61,76,58,66,0,11,0.0,29.21,29.92,5.2,19,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-10,91,74,83,68,72,0,18,0.0,29.18,29.89,9.3,19,9.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-07-11,88,71,80,71,74,0,15,0.39,29.12,29.82,5.5,25,8.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-07-12,87,70,79,63,69,0,14,0.01,29.25,29.94,5.6,2,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-13,74,63,69,57,62,0,4,0.0,29.35,30.06,10.5,4,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-14,82,59,71,56,63,0,6,0.0,29.3,30.02,6.5,10,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-15,87,70,79,60,66,0,14,0.0,29.27,29.98,5.4,9,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-16,89,71,80,61,68,0,15,0.0,29.32,30.02,3.4,19,4.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-17,95,69,82,69,74,0,17,0.0,29.35,30.06,6.2,22,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-18,92,80,86,75,78,0,21,0.01,29.23,29.96,10.6,25,10.8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2011-07-19,93,78,86,72,76,0,21,0.0,29.17,29.89,4.5,7,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-20,99,73,86,73,77,0,21,0.02,29.08,29.8,9.0,23,10.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-07-21,99,75,87,70,76,0,22,0.02,29.1,29.8,6.2,28,8.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-07-22,88,70,79,70,73,0,14,1.55,29.18,29.88,1.7,9,9.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2011-07-23,87,70,79,70,73,0,14,6.86,29.23,29.95,0.8,30,5.3,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2011-07-24,87,72,80,70,73,0,15,0.18,29.26,29.97,1.5,23,6.4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2011-07-25,88,73,81,66,71,0,16,0.0,29.2,29.91,3.4,32,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-26,83,71,77,63,68,0,12,0.0,29.18,29.88,6.3,5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-27,90,68,79,66,70,0,14,0.71,29.13,29.85,6.2,16,9.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2011-07-28,87,73,80,71,74,0,15,0.7,29.2,29.89,3.2,23,6.8,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-07-29,86,71,79,67,71,0,14,0.7,29.28,29.98,4.3,4,5.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-30,91,67,79,64,70,0,14,0.0,29.35,30.05,2.4,13,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-31,90,68,79,69,73,0,14,0.0,29.35,30.06,4.9,25,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-01,91,74,83,72,75,0,18,0.0,29.28,29.99,4.2,27,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-02,93,74,84,73,76,0,19,0.43,29.04,29.77,8.3,21,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-03,86,72,79,67,71,0,14,0.0,29.11,29.81,6.9,2,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-04,84,69,77,66,69,0,12,0.0,29.25,29.94,5.3,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-05,83,69,76,68,71,0,11,0.0,29.21,29.93,4.0,5,5.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-06,85,72,79,70,72,0,14,0.18,29.1,29.82,2.5,5,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-07,86,68,77,69,71,0,12,0.75,29.03,29.75,4.6,27,6.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-08-08,80,68,74,67,69,0,9,0.63,29.0,29.72,4.0,4,6.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-09,80,64,72,61,66,0,7,0.0,28.97,29.67,10.8,28,11.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-10,77,61,69,54,61,0,4,0.0,29.14,29.84,7.3,31,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-11,81,57,69,54,61,0,4,0.0,29.25,29.95,2.0,24,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-12,81,60,71,59,64,0,6,0.0,29.22,29.94,8.3,19,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-13,83,62,73,64,66,0,8,0.75,29.15,29.86,3.6,27,6.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-14,75,62,69,60,63,0,4,0.0,29.24,29.95,10.4,36,11.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-15,82,57,70,55,62,0,5,0.0,29.28,29.98,2.4,2,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-16,85,61,73,58,64,0,8,0.0,29.32,30.03,2.9,18,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-17,83,62,73,63,67,0,8,0.0,29.31,30.02,5.6,22,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-18,84,67,76,60,66,0,11,0.0,29.23,29.96,2.3,4,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-19,87,64,76,63,68,0,11,0.0,29.18,29.89,3.3,14,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-20,80,66,73,67,69,0,8,1.11,29.22,29.92,1.3,21,3.4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-21,80,64,72,58,63,0,7,0.0,29.26,29.97,8.0,32,8.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-22,82,59,71,59,64,0,6,0.0,29.3,30.02,1.6,26,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-23,73,62,68,63,65,0,3,0.65,29.1,29.86,9.1,20,9.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-08-24,92,69,81,65,70,0,16,0.0,28.99,29.7,8.2,27,10.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-25,83,64,74,59,64,0,9,0.0,29.26,29.95,4.1,36,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-26,83,59,71,58,63,0,6,0.0,29.26,29.98,1.9,26,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-27,81,64,73,62,66,0,8,0.0,29.21,29.93,8.2,2,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-28,77,61,69,57,61,0,4,0.0,29.22,29.93,7.0,2,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-29,79,59,69,56,62,0,4,0.0,29.31,30.01,1.4,2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-30,76,61,69,56,62,0,4,0.04,29.33,30.03,5.3,15,6.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-31,87,65,76,64,68,0,11,0.0,29.23,29.95,5.4,17,8.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-01,93,71,82,71,75,0,17,0.0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-02,92,76,84,69,74,0,19,0.0,29.18,29.89,4.9,22,7.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-09-03,89,69,79,67,71,0,14,0.02,29.16,29.87,2.5,29,6.2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2011-09-04,73,58,66,54,60,0,1,0.0,29.24,29.94,10.5,32,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-05,65,52,59,45,52,6,0,0.0,29.39,30.1,14.2,1,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-06,66,51,59,46,52,6,0,0.0,29.44,30.16,9.5,3,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-07,70,52,61,47,54,4,0,0.0,29.42,30.16,10.2,1,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-08,75,57,66,53,59,0,1,0.0,29.34,29.97,13.0,2,13.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-09,72,60,66,60,62,0,1,0.02,29.23,29.96,8.2,4,8.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-10,78,56,67,59,62,0,2,0.0,29.29,30.0,0.9,14,3.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-11,83,57,70,59,63,0,5,0.0,29.27,29.99,5.1,27,5.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-12,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-13,73,56,65,54,59,0,0,0.0,29.2,29.9,4.9,31,8.7,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2011-09-14,58,47,53,43,49,12,0,0.08,29.39,30.09,6.3,34,7.3,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
2011-09-15,59,42,51,35,44,14,0,0.0,29.61,30.33,7.4,1,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-16,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-17,68,50,59,45,52,6,0,0.0,29.53,30.27,7.7,11,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-18,65,55,60,55,57,5,0,0.43,29.34,30.11,8.9,15,9.5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-19,69,54,62,58,60,3,0,0.24,29.24,29.96,4.1,29,5.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-20,74,49,62,54,58,3,0,0.0,29.26,29.97,7.3,18,7.3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-09-21,71,56,64,49,56,1,0,0.0,29.23,29.95,10.2,25,11.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-22,64,51,58,47,52,7,0,0.0,29.36,30.08,4.6,27,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-23,62,48,55,44,49,10,0,0.0,29.33,30.06,5.9,36,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-24,62,51,57,49,51,8,0,0.14,29.26,29.99,3.6,3,4.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-25,64,51,58,53,55,7,0,0.08,29.13,29.87,4.1,14,5.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-26,60,53,57,51,53,8,0,1.21,28.92,29.65,8.8,18,15.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-27,63,54,59,53,55,6,0,0.31,29.0,29.71,4.3,6,8.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-28,63,53,58,54,55,7,0,0.77,29.07,29.78,6.5,32,7.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-29,66,49,58,51,53,7,0,0.06,28.98,29.7,11.7,28,13.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-30,57,45,51,41,47,14,0,0.09,29.32,30.01,14.6,34,15.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-10-01,56,42,49,40,45,16,0,0.0,29.53,30.26,9.6,36,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-02,66,41,54,38,46,11,0,0.0,29.47,30.22,4.7,32,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-03,69,44,57,45,50,8,0,0.0,29.48,30.21,3.4,3,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-04,76,43,60,47,52,5,0,0.0,29.52,30.25,1.1,16,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-05,80,49,65,48,55,0,0,0.0,29.49,30.22,1.9,18,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-06,81,50,66,51,58,0,1,0.0,29.5,30.23,3.8,15,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-07,84,54,69,53,59,0,4,0.0,29.52,30.25,7.5,18,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-08,82,54,68,54,60,0,3,0.0,29.56,30.27,7.2,19,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-09,80,52,66,51,58,0,1,0.0,29.55,30.29,2.8,9,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-10,76,54,65,51,57,0,0,0.0,29.39,30.13,5.2,16,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-11,79,57,68,54,60,0,3,0.0,29.23,29.97,4.1,15,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-12,78,55,67,52,58,0,2,0.0,29.03,29.77,7.0,14,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-13,66,52,59,55,58,6,0,0.28,28.81,29.54,4.3,26,7.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-10-14,62,48,55,41,48,10,0,0.0,28.9,29.6,15.4,28,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-15,62,47,55,36,46,10,0,0.0,29.1,29.8,14.8,27,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-16,62,48,55,39,46,10,0,0.17,29.08,29.81,7.4,28,8.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-10-17,59,41,50,33,42,15,0,0.0,29.11,29.85,10.2,26,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-18,54,41,48,37,43,17,0,0.06,29.09,29.83,6.4,1,8.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-10-19,49,44,47,40,44,18,0,0.85,28.93,29.69,17.1,36,18.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-10-20,47,43,45,37,42,20,0,0.08,29.0,29.69,15.8,32,16.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-10-21,55,38,47,34,41,18,0,0.0,29.32,30.03,4.6,29,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-22,66,34,50,37,44,15,0,0.0,29.28,30.02,3.2,23,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-23,68,38,53,41,48,12,0,0.2,29.19,29.93,6.1,22,6.9,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-10-24,63,45,54,39,46,11,0,0.0,29.34,30.05,5.7,28,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-25,74,45,60,46,53,5,0,0.02,29.11,29.86,7.6,19,11.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-10-26,53,47,50,42,46,15,0,0.0,29.19,29.91,12.4,36,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-27,53,39,46,37,42,19,0,0.12,29.34,30.04,3.6,35,5.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-10-28,55,35,45,33,40,20,0,0.03,29.36,30.1,4.9,22,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-29,55,34,45,30,38,20,0,0.0,29.34,30.07,4.6,28,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-30,57,33,45,36,41,20,0,0.17,29.27,30.02,10.6,19,11.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-10-31,53,36,45,36,40,20,0,0.0,29.34,30.06,3.9,25,4.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-01,65,49,57,52,55,8,0,0.09,29.18,29.92,6.2,12,7.7,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2012-05-02,80,58,69,60,64,0,4,0.0,29.12,29.84,8.1,21,10.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-05-03,86,66,76,65,69,0,11,1.34,29.16,29.86,10.8,21,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
