date,trap,lat,long,station,accuracy,species_ERRATICUS,species_PIPIENS,species_PIPIENS/RESTUANS,species_RESTUANS,species_SALINARIUS,species_TARSALIS,species_TERRITANS,num_mos,wnv,sprayed_100m,sprayed_500m,sprayed_1000m,wnv_binary,sprayed_100m_binary,sprayed_500m_binary,sprayed_1000m_binary,sprayed_10m,sprayed_30m,sprayed_50m,sprayed_10m_binary,sprayed_30m_binary,sprayed_50m_binary
2011-06-24,T144,41.94016,-87.794896,1,9,0,0,1,0,0,0,0,7,0,5,118,434,0,1,1,1,0,0,1,0,0,1
2011-06-24,T144,41.94016,-87.794896,1,9,0,0,0,1,0,0,0,13,0,5,118,434,0,1,1,1,0,0,1,0,0,1
2011-06-24,T145,41.878114000000004,-87.629798,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-24,T145,41.878114000000004,-87.629798,2,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-24,T151,41.916265,-87.800515,2,8,0,0,0,1,0,0,0,4,0,2,64,153,0,1,1,1,0,0,0,0,0,0
2011-06-24,T152,41.846075,-87.716277,2,9,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-24,T155,41.776156,-87.778927,2,9,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-24,T155,41.776156,-87.778927,2,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-24,T158,41.682587,-87.707973,2,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-24,T159,41.732984,-87.649642,2,8,0,0,1,0,0,0,0,1,0,7,135,587,0,1,1,1,0,1,1,0,1,1
2011-06-24,T160,41.903002,-87.68826700000002,2,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-24,T160,41.903002,-87.68826700000002,2,8,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-24,T200,41.678618,-87.559308,2,5,0,0,1,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-24,T200,41.678618,-87.559308,2,5,0,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-24,T218,41.948167,-87.730698,2,8,0,0,0,1,0,0,0,3,0,8,119,488,0,1,1,1,0,2,3,0,1,1
2011-06-24,T220,41.963976,-87.69181,2,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-24,T220,41.963976,-87.69181,2,9,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-24,T221,41.659112,-87.53869300000002,2,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-24,T224,41.94722700000001,-87.67145699999998,2,9,0,0,0,1,0,0,0,6,0,0,0,41,0,0,0,1,0,0,0,0,0,0
2011-06-24,T226,41.793818,-87.654234,2,5,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-24,T226,41.793818,-87.654234,2,5,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-24,T227,41.728495,-87.60096300000002,2,5,0,0,0,1,0,0,0,1,0,0,47,205,0,0,1,1,0,0,0,0,0,0
2011-06-24,T230,41.904194,-87.756155,2,9,0,0,1,0,0,0,0,3,0,3,120,327,0,1,1,1,1,1,1,1,1,1
2011-06-24,T232,41.912563,-87.66805500000002,2,9,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-24,T235,41.776428,-87.627096,2,8,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-24,T235,41.776428,-87.627096,2,8,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-24,T900,41.974689,-87.890615,1,9,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-24,T900,41.974689,-87.890615,1,9,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-24,T900,41.974689,-87.890615,1,9,0,0,0,1,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T002,41.95469,-87.800991,1,9,0,0,1,0,0,0,0,2,0,0,32,184,0,0,1,1,0,0,0,0,0,0
2011-06-30,T002,41.95469,-87.800991,1,9,0,0,0,1,0,0,0,33,0,0,32,184,0,0,1,1,0,0,0,0,0,0
2011-06-30,T003,41.964242,-87.757639,1,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T003,41.964242,-87.757639,1,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T008,42.008314,-87.77792099999998,1,9,0,0,1,0,0,0,0,19,0,2,150,374,0,1,1,1,0,0,0,0,0,0
2011-06-30,T009,41.99247800000001,-87.862995,1,8,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T011,41.944869,-87.832763,1,8,0,0,1,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T012,41.991429,-87.747113,1,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T027,41.98480900000001,-87.728492,2,8,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T027,41.98480900000001,-87.728492,2,8,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T027,41.98480900000001,-87.728492,2,8,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T028,41.986921,-87.689778,2,9,0,0,0,1,0,0,0,2,0,2,123,556,0,1,1,1,0,0,0,0,0,0
2011-06-30,T031,41.801497999999995,-87.763416,2,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T031,41.801497999999995,-87.763416,2,9,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T033,41.906638,-87.701431,2,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T039,41.911823999999996,-87.726737,2,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T046,41.891118,-87.65449100000002,2,8,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T047,41.868142,-87.696269,2,9,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T047,41.868142,-87.696269,2,9,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T048,41.867108,-87.654224,2,8,0,0,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T048,41.867108,-87.654224,2,8,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T054,41.921965,-87.632085,2,8,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T063,41.82561,-87.726549,2,9,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T063,41.82561,-87.726549,2,9,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T065,41.778296999999995,-87.752411,2,9,0,0,1,0,0,0,0,10,0,0,0,17,0,0,0,1,0,0,0,0,0,0
2011-06-30,T065,41.778296999999995,-87.752411,2,9,0,0,0,1,0,0,0,20,0,0,0,17,0,0,0,1,0,0,0,0,0,0
2011-06-30,T073,41.773215,-87.60088,2,8,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T074,41.822536,-87.66634300000004,2,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T074,41.822536,-87.66634300000004,2,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T079,41.766202,-87.562889,2,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T079,41.766202,-87.562889,2,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T080,41.754676,-87.612922,2,9,0,0,1,0,0,0,0,1,0,0,12,66,0,0,1,1,0,0,0,0,0,0
2011-06-30,T080,41.754676,-87.612922,2,9,0,0,0,1,0,0,0,1,0,0,12,66,0,0,1,1,0,0,0,0,0,0
2011-06-30,T081,41.821582,-87.62779599999998,2,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T081,41.821582,-87.62779599999998,2,9,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T082,41.803422999999995,-87.642984,2,8,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T083,41.754292,-87.590773,2,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T089,41.723195000000004,-87.64997,2,5,0,0,1,0,0,0,0,3,0,2,151,594,0,1,1,1,0,0,0,0,0,0
2011-06-30,T089,41.723195000000004,-87.64997,2,5,0,0,0,1,0,0,0,3,0,2,151,594,0,1,1,1,0,0,0,0,0,0
2011-06-30,T090,41.868077,-87.666901,2,9,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T090,41.868077,-87.666901,2,9,0,0,1,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T090,41.868077,-87.666901,2,9,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T094,41.720848,-87.666014,2,9,0,0,1,0,0,0,0,27,0,0,25,219,0,0,1,1,0,0,0,0,0,0
2011-06-30,T094,41.720848,-87.666014,2,9,0,0,0,1,0,0,0,15,0,0,25,219,0,0,1,1,0,0,0,0,0,0
2011-06-30,T094,41.720848,-87.666014,2,9,0,0,0,0,0,0,1,1,0,0,25,219,0,0,1,1,0,0,0,0,0,0
2011-06-30,T095,41.704336,-87.70373599999998,2,8,0,0,1,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T095,41.704336,-87.70373599999998,2,8,0,0,0,1,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T114,41.798697,-87.736812,2,8,0,0,1,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T114,41.798697,-87.736812,2,8,0,0,0,1,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T114,41.798697,-87.736812,2,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T115,41.673408,-87.599862,2,5,0,0,1,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T115,41.673408,-87.599862,2,5,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T115,41.673408,-87.599862,2,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T128,41.704572,-87.56566600000002,2,8,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T128,41.704572,-87.56566600000002,2,8,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T135,41.662014,-87.72460799999998,2,8,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T135,41.662014,-87.72460799999998,2,8,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T135,41.662014,-87.72460799999998,2,8,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T145,41.878114000000004,-87.629798,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T147,41.932094,-87.700117,2,8,0,0,1,0,0,0,0,9,0,3,74,400,0,1,1,1,0,0,0,0,0,0
2011-06-30,T147,41.932094,-87.700117,2,8,0,0,0,1,0,0,0,5,0,3,74,400,0,1,1,1,0,0,0,0,0,0
2011-06-30,T148,42.01743,-87.68776899999996,2,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T151,41.916265,-87.800515,2,8,0,0,1,0,0,0,0,36,0,2,64,153,0,1,1,1,0,0,0,0,0,0
2011-06-30,T151,41.916265,-87.800515,2,8,0,0,0,1,0,0,0,15,0,2,64,153,0,1,1,1,0,0,0,0,0,0
2011-06-30,T152,41.846075,-87.716277,2,9,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T152,41.846075,-87.716277,2,9,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T155,41.776156,-87.778927,2,9,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T158,41.682587,-87.707973,2,9,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T159,41.732984,-87.649642,2,8,0,0,1,0,0,0,0,1,0,7,135,587,0,1,1,1,0,1,1,0,1,1
2011-06-30,T159,41.732984,-87.649642,2,8,0,0,0,1,0,0,0,4,0,7,135,587,0,1,1,1,0,1,1,0,1,1
2011-06-30,T160,41.903002,-87.68826700000002,2,8,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T160,41.903002,-87.68826700000002,2,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T200,41.678618,-87.559308,2,5,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T218,41.948167,-87.730698,2,8,0,0,0,1,0,0,0,2,0,8,119,488,0,1,1,1,0,2,3,0,1,1
2011-06-30,T221,41.659112,-87.53869300000002,2,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T222,41.925197999999995,-87.746381,2,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T224,41.94722700000001,-87.67145699999998,2,9,0,0,1,0,0,0,0,1,0,0,0,41,0,0,0,1,0,0,0,0,0,0
2011-06-30,T224,41.94722700000001,-87.67145699999998,2,9,0,0,0,1,0,0,0,5,0,0,0,41,0,0,0,1,0,0,0,0,0,0
2011-06-30,T225,41.743402,-87.731435,2,8,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T226,41.793818,-87.654234,2,5,0,0,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T226,41.793818,-87.654234,2,5,0,0,0,1,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T227,41.728495,-87.60096300000002,2,5,0,0,1,0,0,0,0,2,0,0,47,205,0,0,1,1,0,0,0,0,0,0
2011-06-30,T227,41.728495,-87.60096300000002,2,5,0,0,0,1,0,0,0,2,0,0,47,205,0,0,1,1,0,0,0,0,0,0
2011-06-30,T230,41.904194,-87.756155,2,9,0,0,0,1,0,0,0,1,0,3,120,327,0,1,1,1,1,1,1,1,1,1
2011-06-30,T232,41.912563,-87.66805500000002,2,9,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T235,41.776428,-87.627096,2,8,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T235,41.776428,-87.627096,2,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T900,41.974689,-87.890615,1,9,0,0,1,0,0,0,0,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T900,41.974689,-87.890615,1,9,0,0,0,1,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T903,41.957799,-87.930995,1,5,0,1,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T903,41.957799,-87.930995,1,5,0,0,1,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,T903,41.957799,-87.930995,1,5,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T002,41.95469,-87.800991,1,9,0,1,0,0,0,0,0,4,0,0,32,184,0,0,1,1,0,0,0,0,0,0
2011-07-11,T002,41.95469,-87.800991,1,9,0,0,1,0,0,0,0,24,0,0,32,184,0,0,1,1,0,0,0,0,0,0
2011-07-11,T002,41.95469,-87.800991,1,9,0,0,0,1,0,0,0,18,0,0,32,184,0,0,1,1,0,0,0,0,0,0
2011-07-11,T003,41.964242,-87.757639,1,8,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T003,41.964242,-87.757639,1,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T003,41.964242,-87.757639,1,8,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T008,42.008314,-87.77792099999998,1,9,0,0,1,0,0,0,0,47,0,2,150,374,0,1,1,1,0,0,0,0,0,0
2011-07-11,T008,42.008314,-87.77792099999998,1,9,0,0,0,1,0,0,0,43,0,2,150,374,0,1,1,1,0,0,0,0,0,0
2011-07-11,T009,41.99247800000001,-87.862995,1,8,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T009,41.99247800000001,-87.862995,1,8,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T011,41.944869,-87.832763,1,8,0,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T011,41.944869,-87.832763,1,8,0,0,0,1,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T018,42.010412,-87.66214000000002,2,8,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T027,41.98480900000001,-87.728492,2,8,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T027,41.98480900000001,-87.728492,2,8,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T027,41.98480900000001,-87.728492,2,8,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T028,41.986921,-87.689778,2,9,0,0,0,1,0,0,0,1,0,2,123,556,0,1,1,1,0,0,0,0,0,0
2011-07-11,T030,41.899229999999996,-87.716788,2,9,0,0,1,0,0,0,0,7,0,0,6,195,0,0,1,1,0,0,0,0,0,0
2011-07-11,T030,41.899229999999996,-87.716788,2,9,0,0,0,1,0,0,0,5,0,0,6,195,0,0,1,1,0,0,0,0,0,0
2011-07-11,T031,41.801497999999995,-87.763416,2,9,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T031,41.801497999999995,-87.763416,2,9,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T031,41.801497999999995,-87.763416,2,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T033,41.906638,-87.701431,2,9,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T033,41.906638,-87.701431,2,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T035,41.763733,-87.742302,2,8,0,0,0,1,0,0,0,7,0,0,0,35,0,0,0,1,0,0,0,0,0,0
2011-07-11,T039,41.911823999999996,-87.726737,2,9,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T046,41.891118,-87.65449100000002,2,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T047,41.868142,-87.696269,2,9,0,0,1,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T047,41.868142,-87.696269,2,9,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T048,41.867108,-87.654224,2,8,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T048,41.867108,-87.654224,2,8,0,0,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T048,41.867108,-87.654224,2,8,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T048,41.867108,-87.654224,2,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T049,41.896282,-87.655232,2,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T054,41.921965,-87.632085,2,8,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T054,41.921965,-87.632085,2,8,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T061,41.801179,-87.679447,2,8,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T061,41.801179,-87.679447,2,8,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T063,41.82561,-87.726549,2,9,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T063,41.82561,-87.726549,2,9,0,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T065,41.778296999999995,-87.752411,2,9,0,0,1,0,0,0,0,3,0,0,0,17,0,0,0,1,0,0,0,0,0,0
2011-07-11,T065,41.778296999999995,-87.752411,2,9,0,0,0,1,0,0,0,16,0,0,0,17,0,0,0,1,0,0,0,0,0,0
2011-07-11,T073,41.773215,-87.60088,2,8,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T074,41.822536,-87.66634300000004,2,9,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T080,41.754676,-87.612922,2,9,0,0,1,0,0,0,0,3,0,0,12,66,0,0,1,1,0,0,0,0,0,0
2011-07-11,T080,41.754676,-87.612922,2,9,0,0,0,0,0,0,1,1,0,0,12,66,0,0,1,1,0,0,0,0,0,0
2011-07-11,T081,41.821582,-87.62779599999998,2,9,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T082,41.803422999999995,-87.642984,2,8,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T082,41.803422999999995,-87.642984,2,8,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T083,41.754292,-87.590773,2,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T089,41.723195000000004,-87.64997,2,5,0,0,1,0,0,0,0,1,0,2,151,594,0,1,1,1,0,0,0,0,0,0
2011-07-11,T090,41.868077,-87.666901,2,9,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T090,41.868077,-87.666901,2,9,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T094,41.720848,-87.666014,2,9,0,0,1,0,0,0,0,15,0,0,25,219,0,0,1,1,0,0,0,0,0,0
2011-07-11,T094,41.720848,-87.666014,2,9,0,0,0,1,0,0,0,10,0,0,25,219,0,0,1,1,0,0,0,0,0,0
2011-07-11,T095,41.704336,-87.70373599999998,2,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T099,41.733643,-87.55551,2,8,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T102,41.750498,-87.605294,2,5,0,0,1,0,0,0,0,14,0,0,9,48,0,0,1,1,0,0,0,0,0,0
2011-07-11,T102,41.750498,-87.605294,2,5,0,0,0,1,0,0,0,2,0,0,9,48,0,0,1,1,0,0,0,0,0,0
2011-07-11,T114,41.798697,-87.736812,2,8,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T114,41.798697,-87.736812,2,8,0,0,1,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T114,41.798697,-87.736812,2,8,0,0,0,1,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T115,41.673408,-87.599862,2,5,0,0,1,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T115,41.673408,-87.599862,2,5,0,0,0,1,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T128,41.704572,-87.56566600000002,2,8,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T128,41.704572,-87.56566600000002,2,8,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T135,41.662014,-87.72460799999998,2,8,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T135,41.662014,-87.72460799999998,2,8,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T135,41.662014,-87.72460799999998,2,8,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T138,41.72646500000001,-87.585413,2,5,0,0,1,0,0,0,0,37,0,0,20,81,0,0,1,1,0,0,0,0,0,0
2011-07-11,T138,41.72646500000001,-87.585413,2,5,0,0,0,1,0,0,0,21,0,0,20,81,0,0,1,1,0,0,0,0,0,0
2011-07-11,T138,41.72646500000001,-87.585413,2,5,0,0,0,0,0,0,1,1,0,0,20,81,0,0,1,1,0,0,0,0,0,0
2011-07-11,T144,41.94016,-87.794896,1,9,0,0,0,1,0,0,0,3,0,5,118,434,0,1,1,1,0,0,1,0,0,1
2011-07-11,T145,41.878114000000004,-87.629798,2,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-11,T145,41.878114000000004,-87.629798,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
